년도,구,나이,지체,시각,청각,언어,지적,뇌병변,자폐성,정신,신장,심장,호흡기,간,안면,장루.요루,뇌전증
2019,송파구,21,7,2,7,1,53,5,26,0,2,0,0,0,1,0,2
2019,송파구,22,7,3,9,0,39,11,26,2,0,1,0,0,0,0,1
2019,송파구,23,17,2,4,0,34,9,21,1,3,0,0,2,0,0,1
2019,송파구,24,14,4,5,1,43,8,28,4,1,1,1,2,0,0,2
2019,송파구,25,17,5,3,0,43,4,25,3,2,0,0,1,0,0,1
2019,송파구,26,22,11,9,0,30,7,23,4,2,1,0,0,0,0,0
2019,송파구,27,24,5,6,0,42,8,15,6,0,0,0,0,0,1,0
2019,송파구,28,18,8,4,0,33,7,16,5,2,0,0,0,0,0,1
2019,송파구,29,23,6,12,0,26,6,22,9,3,0,0,0,0,1,0
2019,송파구,30,20,6,1,0,33,3,30,4,4,0,0,0,0,0,0
2019,송파구,31,33,11,8,0,30,7,27,11,2,1,0,0,0,0,0
2019,송파구,32,17,8,5,0,29,8,14,5,2,1,0,0,1,1,2
2019,송파구,33,34,10,5,0,41,9,10,7,6,0,0,0,0,0,1
2019,송파구,34,40,13,2,0,38,6,7,5,5,0,0,0,0,0,2
2019,송파구,35,40,12,6,0,29,7,3,14,4,0,1,0,1,2,0
2019,송파구,36,61,19,10,2,39,10,5,11,3,0,0,0,0,0,1
2019,송파구,37,58,25,10,1,35,18,7,11,15,0,1,0,0,0,0
2019,송파구,38,53,15,8,1,33,19,4,10,8,0,1,1,0,0,2
2019,송파구,39,74,19,10,1,31,8,4,13,12,0,1,0,0,0,0
2019,송파구,40,60,22,8,1,27,9,2,8,12,1,0,0,0,1,1
2019,송파구,41,58,15,8,1,24,4,1,11,9,0,0,1,0,1,2
2019,송파구,42,73,29,8,1,22,15,1,18,11,1,0,0,0,0,0
2019,송파구,43,99,20,5,1,20,17,0,17,9,0,1,0,1,0,1
2019,송파구,44,79,11,16,0,24,15,0,12,12,0,0,1,0,0,1
2019,송파구,45,100,35,17,0,21,10,1,12,11,0,0,0,1,0,1
2019,송파구,46,92,31,10,2,30,8,0,24,18,1,0,4,0,1,0
2019,송파구,47,121,34,12,1,26,19,0,25,13,0,0,3,0,0,2
2019,송파구,48,110,28,13,0,22,16,0,18,15,1,1,3,0,0,2
2019,송파구,49,123,29,8,4,23,17,0,22,18,0,0,1,1,3,0
2019,송파구,50,139,45,12,3,17,13,0,18,21,0,0,4,1,0,3
2019,송파구,51,151,32,22,2,20,16,0,18,23,0,0,2,0,0,2
2019,송파구,52,179,31,18,2,8,13,0,18,20,0,0,2,0,1,0
2019,송파구,53,166,29,13,3,8,22,0,20,17,0,2,3,0,1,3
2019,송파구,54,160,37,26,2,17,28,0,22,23,0,3,8,0,2,2
2019,송파구,55,192,46,23,4,12,37,0,22,25,0,1,3,0,1,1
2019,송파구,56,175,34,24,3,9,35,0,27,28,0,2,5,0,3,1
2019,송파구,57,222,39,24,1,15,32,0,20,13,1,4,3,1,2,2
2019,송파구,58,244,48,28,2,6,45,0,19,20,0,2,5,1,2,2
2019,송파구,59,258,47,27,2,7,49,0,14,32,1,1,8,0,7,1
2019,송파구,60,240,38,34,5,11,59,0,20,37,0,4,12,0,4,0
2019,송파구,61,227,45,31,5,9,50,0,18,27,4,4,7,0,3,0
2019,송파구,62,247,50,40,6,11,57,0,14,38,0,3,7,0,4,1
2019,송파구,63,228,49,32,0,4,45,0,15,31,3,3,11,1,7,1
2019,송파구,64,293,51,52,3,11,54,0,12,40,2,5,6,1,3,2
2019,송파구,65,225,46,48,4,4,56,0,12,32,4,9,5,0,3,2
2019,송파구,66,213,44,38,6,7,47,0,7,27,2,1,6,0,3,2
2019,송파구,67,253,63,69,6,1,63,0,15,27,2,9,11,1,5,0
2019,송파구,68,196,47,46,1,6,41,0,9,19,2,2,6,0,3,1
2019,송파구,69,217,40,42,5,2,52,0,3,29,1,3,6,0,4,0
2019,송파구,70,227,61,62,4,5,72,0,3,25,5,8,8,0,7,1
2019,송파구,71,230,49,62,4,3,61,0,5,24,1,5,5,0,2,0
2019,송파구,72,220,54,94,7,2,72,0,2,26,4,5,7,0,6,1
2019,송파구,73,186,48,68,4,5,65,0,6,27,3,3,8,0,8,0
2019,송파구,74,169,43,64,5,2,62,0,0,16,1,7,1,0,3,0
2019,송파구,75,185,38,101,4,1,69,0,1,21,1,4,3,0,4,0
2019,송파구,76,196,49,83,4,0,56,0,4,19,2,4,2,0,3,0
2019,송파구,77,197,48,84,3,4,75,0,4,18,0,2,0,0,7,0
2019,송파구,78,169,53,76,4,1,62,0,5,18,1,1,1,0,3,0
2019,송파구,79,148,36,77,2,2,44,0,1,18,0,3,0,0,1,0
2019,송파구,80,162,26,73,2,2,44,0,1,10,2,4,0,0,5,0
2019,송파구,81,148,41,85,3,1,31,0,0,12,1,0,1,0,6,0
2019,송파구,82,147,28,76,2,2,46,0,0,7,0,1,0,0,4,0
2019,송파구,83,118,25,84,1,1,43,0,0,8,1,1,0,0,4,0
2019,송파구,84,105,22,85,4,0,22,0,3,8,1,3,1,0,2,0
2019,송파구,85,100,31,70,1,1,30,0,1,6,0,1,0,0,4,0
2019,송파구,86,79,22,66,0,0,29,0,0,1,0,1,0,0,2,0
2019,송파구,87,61,16,64,0,0,22,0,0,8,1,0,0,0,0,0
2019,송파구,88,54,13,38,0,1,20,0,1,1,0,1,0,0,1,0
2019,송파구,89,40,12,33,1,0,25,0,0,0,0,0,0,0,0,0
2019,송파구,90,37,14,43,1,0,13,0,0,2,0,0,0,0,0,0
2019,송파구,91,25,5,40,0,0,11,0,0,3,0,1,0,0,0,0
2019,송파구,92,31,8,24,0,0,6,0,0,1,0,1,0,0,0,0
2019,송파구,93,14,8,25,0,0,4,0,0,0,0,0,0,0,0,0
2019,송파구,94,7,1,14,0,0,4,0,0,0,0,0,0,0,1,0
2019,송파구,95,9,3,8,0,0,4,0,0,0,0,1,0,0,1,0
2019,송파구,96,7,1,7,0,0,1,0,0,0,0,0,0,0,0,0
2019,송파구,97,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,송파구,98,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2019,송파구,99,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,송파구,100,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2019,송파구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,송파구,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,송파구,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,양천구,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2019,양천구,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
2019,양천구,3,2,0,2,2,2,4,0,0,0,0,0,0,0,0,0
2019,양천구,4,1,0,2,8,4,2,8,0,0,0,0,0,0,0,0
2019,양천구,5,0,2,1,4,8,3,7,0,0,0,0,0,0,0,0
2019,양천구,6,1,1,2,4,11,8,7,0,0,0,0,0,0,0,0
2019,양천구,7,1,1,1,3,19,4,19,0,0,0,0,0,0,0,0
2019,양천구,8,1,0,1,1,15,2,16,0,0,0,0,0,0,0,0
2019,양천구,9,0,0,9,3,17,5,13,0,0,1,0,0,0,0,0
2019,양천구,10,0,1,4,1,13,14,6,0,0,0,0,0,0,0,0
2019,양천구,11,1,0,1,1,18,2,11,0,0,0,0,0,0,0,0
2019,양천구,12,0,0,2,0,22,2,13,0,0,0,0,0,1,0,0
2019,양천구,13,1,3,1,0,18,7,4,0,0,0,0,1,0,0,1
2019,양천구,14,4,1,3,1,15,3,5,0,0,0,0,0,0,0,0
2019,양천구,15,2,1,2,1,24,8,9,0,0,1,0,0,0,0,0
2019,양천구,16,5,2,1,0,31,7,5,0,0,0,0,0,0,0,0
2019,양천구,17,4,3,0,2,17,6,4,0,2,0,0,0,0,0,0
2019,양천구,18,1,2,2,2,35,4,5,0,0,0,0,0,0,0,0
2019,양천구,19,10,7,5,1,26,3,7,3,0,2,0,0,0,0,0
2019,양천구,20,8,3,3,0,41,5,12,2,0,1,0,1,0,0,0
2019,양천구,21,2,4,5,1,35,7,14,1,0,0,0,0,0,0,0
2019,양천구,22,11,1,3,0,40,3,10,1,2,0,0,0,0,0,1
2019,양천구,23,7,4,3,0,34,10,14,1,1,0,0,0,0,0,0
2019,양천구,24,6,6,5,1,31,7,6,1,1,2,0,0,0,0,1
2019,양천구,25,13,6,4,0,27,6,11,4,1,0,0,0,0,0,0
2019,양천구,26,12,7,2,0,34,0,7,4,0,1,0,0,0,0,0
2019,양천구,27,14,1,6,0,25,2,3,3,0,0,0,0,0,0,0
2019,양천구,28,16,8,6,0,36,1,4,7,2,1,0,1,0,0,0
2019,양천구,29,9,9,4,1,24,5,7,5,1,1,1,0,0,0,0
2019,양천구,30,12,5,5,2,26,4,7,3,3,1,0,0,0,0,0
2019,양천구,31,11,9,2,1,25,3,7,4,1,0,0,0,0,0,0
2019,양천구,32,18,7,6,0,20,2,4,4,2,0,0,1,0,0,1
2019,양천구,33,16,10,8,0,18,5,3,6,2,2,0,0,1,0,1
2019,양천구,34,25,8,3,0,22,7,3,6,1,0,0,1,0,0,1
2019,양천구,35,33,9,5,2,12,7,1,4,4,0,1,2,0,0,1
2019,양천구,36,26,15,1,1,18,10,1,9,3,0,0,0,0,0,1
2019,양천구,37,36,19,4,0,21,5,2,16,2,0,0,0,0,0,0
2019,양천구,38,37,10,8,3,21,12,1,7,3,0,0,0,1,0,0
2019,양천구,39,43,19,9,1,18,13,2,8,3,2,0,1,0,0,1
2019,양천구,40,55,13,8,2,23,13,1,12,10,0,0,0,0,1,1
2019,양천구,41,48,16,10,2,16,12,0,14,6,0,0,0,0,1,1
2019,양천구,42,59,16,10,3,19,13,1,19,10,1,0,0,0,0,2
2019,양천구,43,66,23,9,0,13,11,0,10,8,0,1,2,0,1,0
2019,양천구,44,61,25,8,2,17,15,0,13,5,1,0,2,1,0,1
2019,양천구,45,89,25,7,2,17,12,0,21,12,0,2,2,0,0,1
2019,양천구,46,93,21,9,1,18,11,0,20,12,0,0,0,2,1,3
2019,양천구,47,82,18,18,0,11,16,0,15,18,1,0,2,0,0,4
2019,양천구,48,113,25,17,2,18,11,0,24,9,1,0,0,0,1,1
2019,양천구,49,101,35,21,5,8,25,0,15,16,0,1,1,0,1,1
2019,양천구,50,127,23,16,2,21,17,0,24,17,0,0,1,0,0,1
2019,양천구,51,151,32,17,2,7,25,0,22,21,1,0,1,0,0,1
2019,양천구,52,148,28,13,1,13,17,0,24,18,1,0,2,0,2,0
2019,양천구,53,130,23,17,2,6,18,0,18,10,0,1,1,0,0,1
2019,양천구,54,128,26,19,2,12,19,0,21,11,0,1,4,0,0,3
2019,양천구,55,159,41,24,2,9,20,0,18,22,1,0,2,0,0,1
2019,양천구,56,179,33,24,1,8,25,0,19,16,1,1,3,1,1,3
2019,양천구,57,204,27,34,1,14,38,0,22,17,1,2,5,0,4,1
2019,양천구,58,260,30,37,4,9,29,0,21,19,2,1,4,0,2,2
2019,양천구,59,220,26,34,1,6,27,0,21,18,1,1,6,1,2,2
2019,양천구,60,220,43,43,5,9,30,0,18,23,0,0,6,0,3,0
2019,양천구,61,234,43,37,5,7,36,0,20,10,1,3,9,0,3,1
2019,양천구,62,235,47,46,4,14,38,0,14,26,0,3,7,0,6,1
2019,양천구,63,203,37,36,4,6,45,0,6,20,1,1,5,1,6,0
2019,양천구,64,245,48,56,2,5,55,0,12,18,3,2,8,0,2,3
2019,양천구,65,250,33,39,3,6,53,0,6,19,1,6,6,0,6,0
2019,양천구,66,237,38,35,6,1,42,0,10,16,0,2,6,0,3,0
2019,양천구,67,270,47,46,5,1,53,0,9,18,1,10,4,0,6,1
2019,양천구,68,178,43,57,4,1,29,0,6,17,1,6,4,0,7,0
2019,양천구,69,197,43,48,1,1,51,0,6,18,0,3,5,0,3,1
2019,양천구,70,204,48,66,4,3,44,0,5,19,1,6,1,0,7,0
2019,양천구,71,197,38,68,3,2,51,0,3,21,0,7,4,1,5,1
2019,양천구,72,222,39,72,2,2,56,0,10,20,1,4,3,0,4,0
2019,양천구,73,194,42,70,0,1,51,0,0,13,2,3,3,1,6,0
2019,양천구,74,175,35,72,2,1,41,0,1,15,0,3,1,0,4,0
2019,양천구,75,197,37,71,4,1,43,0,3,13,1,2,0,1,2,0
2019,양천구,76,188,28,101,4,0,36,0,1,12,1,7,2,0,2,0
2019,양천구,77,206,34,102,6,2,66,0,5,12,1,3,2,0,2,0
2019,양천구,78,158,38,92,3,0,57,0,1,11,2,1,1,0,6,0
2019,양천구,79,137,30,97,2,1,32,0,3,9,0,1,0,0,2,0
2019,양천구,80,148,39,85,1,1,35,0,1,13,1,2,0,0,1,1
2019,양천구,81,149,32,96,3,0,39,0,0,6,0,0,0,0,2,0
2019,양천구,82,124,18,100,1,0,36,0,1,5,0,1,0,0,6,1
2019,양천구,83,109,24,90,2,0,26,0,0,5,1,0,0,0,3,0
2019,양천구,84,93,24,70,2,0,25,0,0,4,0,1,0,0,4,0
2019,양천구,85,69,14,78,0,0,22,0,3,3,0,0,0,0,2,0
2019,양천구,86,72,22,51,2,0,21,0,0,2,0,1,0,0,3,0
2019,양천구,87,55,16,66,0,0,15,0,0,1,0,1,0,0,3,0
2019,양천구,88,42,7,51,0,0,15,0,0,1,0,0,0,0,3,0
2019,양천구,89,25,10,64,0,0,7,0,0,1,0,0,0,0,0,0
2019,양천구,90,24,7,56,1,0,5,0,0,2,0,1,0,0,0,0
2019,양천구,91,16,5,28,0,0,7,0,0,0,0,0,0,0,0,0
2019,양천구,92,15,5,29,0,0,5,0,0,0,0,0,0,0,0,0
2019,양천구,93,9,3,18,0,0,4,0,0,0,0,0,0,0,1,0
2019,양천구,94,9,3,12,0,0,2,0,0,0,0,1,0,0,0,0
2019,양천구,95,4,1,13,0,0,1,0,0,0,0,0,0,0,0,0
2019,양천구,96,4,1,13,0,0,0,0,0,1,0,0,0,0,0,0
2019,양천구,97,2,1,6,0,0,2,0,0,0,0,0,0,0,0,0
2019,양천구,98,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0
2019,양천구,99,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,양천구,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,양천구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,양천구,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,양천구,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,영등포구,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,영등포구,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,영등포구,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0
2019,영등포구,3,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0
2019,영등포구,4,1,1,1,4,3,4,6,0,0,0,0,0,0,0,0
2019,영등포구,5,2,1,2,3,2,3,2,0,0,0,0,0,0,0,0
2019,영등포구,6,0,0,0,2,8,3,6,0,0,1,0,0,0,0,0
2019,영등포구,7,0,2,0,1,17,3,10,0,0,0,0,0,0,0,0
2019,영등포구,8,0,1,0,1,10,5,10,0,0,0,0,0,0,0,0
2019,영등포구,9,0,0,1,0,9,3,11,0,0,0,0,0,0,0,0
2019,영등포구,10,1,0,1,0,15,4,7,0,0,0,0,0,0,0,1
2019,영등포구,11,0,1,1,1,13,4,2,0,0,0,0,1,0,0,0
2019,영등포구,12,0,3,1,0,11,3,5,0,0,0,0,1,0,0,0
2019,영등포구,13,0,1,2,1,13,1,9,0,1,0,0,0,0,1,0
2019,영등포구,14,1,0,1,0,14,3,7,0,0,1,0,0,0,0,0
2019,영등포구,15,3,0,0,0,11,4,5,0,0,0,0,0,0,0,0
2019,영등포구,16,2,0,0,1,13,4,4,0,0,0,0,0,0,0,0
2019,영등포구,17,3,2,3,1,17,4,7,0,0,0,0,0,0,0,1
2019,영등포구,18,1,1,1,0,17,4,5,0,0,0,0,0,0,0,0
2019,영등포구,19,2,1,2,0,21,6,9,0,0,0,0,0,0,0,0
2019,영등포구,20,7,2,5,1,13,2,8,0,0,0,0,1,0,0,0
2019,영등포구,21,4,5,0,1,32,3,8,0,0,0,0,0,0,0,0
2019,영등포구,22,5,1,3,0,26,4,9,0,0,1,0,0,0,0,0
2019,영등포구,23,9,2,4,1,20,4,7,1,3,0,0,0,0,0,0
