년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2019,강서구,46,123,19,33,21,22,42,19,0,1,1,1,1,0,0,3
2019,강서구,47,134,17,34,20,37,43,13,0,2,0,0,2,1,0,1
2019,강서구,48,136,14,50,23,30,49,25,0,2,0,1,2,2,0,0
2019,강서구,49,153,18,42,23,30,63,18,0,2,0,0,3,3,1,1
2019,강서구,50,176,20,36,29,27,52,32,0,4,2,1,5,1,2,1
2019,강서구,51,195,21,48,33,31,49,21,0,3,1,0,4,9,2,2
2019,강서구,52,220,31,46,33,24,57,24,0,4,0,2,2,4,0,3
2019,강서구,53,232,22,60,30,28,44,32,0,6,3,1,6,5,0,1
2019,강서구,54,252,33,44,41,27,53,22,0,1,3,4,3,8,2,0
2019,강서구,55,224,36,63,33,26,62,39,0,6,3,3,4,1,1,0
2019,강서구,56,301,42,46,44,22,72,38,0,5,2,2,3,6,1,1
2019,강서구,57,366,53,79,47,26,63,40,0,6,1,3,5,4,0,1
2019,강서구,58,350,61,62,51,28,80,37,0,6,4,3,5,9,0,0
2019,강서구,59,430,63,85,83,23,56,51,0,3,4,8,9,5,0,1
2019,강서구,60,403,85,65,83,31,62,53,0,10,6,9,10,4,2,0
2019,강서구,61,411,82,70,89,25,69,48,0,8,2,8,4,5,0,1
2019,강서구,62,419,92,81,88,15,53,41,0,11,2,6,13,1,3,1
2019,강서구,63,378,86,84,90,6,41,39,0,5,6,6,8,4,0,1
2019,강서구,64,477,67,68,107,24,40,46,0,5,4,6,2,2,3,3
2019,강서구,65,373,78,73,74,14,39,38,0,3,6,3,9,1,1,0
2019,강서구,66,370,59,54,102,10,26,34,0,9,7,10,5,3,1,0
2019,강서구,67,388,128,73,87,11,38,31,0,8,4,16,6,1,4,0
2019,강서구,68,280,70,52,67,9,9,32,0,5,2,8,4,0,0,1
2019,강서구,69,329,104,74,76,9,23,28,0,5,5,9,3,1,2,0
2019,강서구,70,333,103,60,90,6,13,35,0,4,7,2,1,0,2,1
2019,강서구,71,325,135,62,75,3,17,24,0,7,4,8,7,0,0,1
2019,강서구,72,354,112,83,87,4,8,25,0,5,7,2,1,0,3,0
2019,강서구,73,299,131,62,92,1,11,26,0,3,9,3,1,1,2,0
2019,강서구,74,241,114,66,58,5,9,9,0,3,3,7,0,1,3,1
2019,강서구,75,260,124,55,70,3,9,21,0,9,7,5,3,2,4,0
2019,강서구,76,256,114,62,89,3,9,25,0,3,7,2,0,0,1,0
2019,강서구,77,294,146,75,103,2,3,27,0,4,9,2,0,0,0,1
2019,강서구,78,233,123,56,62,3,3,24,0,2,5,5,1,0,0,0
2019,강서구,79,214,114,57,57,2,1,13,0,6,7,6,0,0,1,0
2019,강서구,80,238,134,50,69,1,2,11,0,3,1,3,0,1,2,0
2019,강서구,81,201,132,42,46,1,4,16,0,8,6,2,0,0,1,0
2019,강서구,82,174,99,37,51,2,2,11,0,0,4,0,0,0,0,0
2019,강서구,83,162,111,33,41,0,3,11,0,1,8,1,0,0,0,0
2019,강서구,84,166,134,35,42,1,0,9,0,1,2,3,0,0,3,0
2019,강서구,85,95,113,17,25,0,2,5,0,0,5,2,0,0,0,0
2019,강서구,86,91,113,26,29,2,0,9,0,1,3,0,0,0,0,0
2019,강서구,87,81,92,23,23,0,0,2,0,0,5,0,0,0,2,0
2019,강서구,88,55,83,16,9,0,0,2,0,0,5,0,0,0,0,0
2019,강서구,89,59,70,18,15,0,0,3,0,0,2,0,0,0,0,0
2019,강서구,90,33,69,13,12,0,0,0,0,1,0,0,0,0,0,0
2019,강서구,91,33,51,15,9,0,0,1,0,0,2,0,0,0,0,0
2019,강서구,92,20,43,11,5,0,0,3,0,1,0,0,0,0,0,0
2019,강서구,93,9,26,1,3,0,0,1,0,0,0,0,0,0,0,0
2019,강서구,94,4,26,2,4,0,0,1,0,0,0,0,0,0,0,0
2019,강서구,95,8,17,1,1,0,0,1,0,0,0,0,0,0,0,0
2019,강서구,96,8,11,1,2,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,97,5,10,1,2,0,0,0,0,0,1,0,0,0,0,0
2019,강서구,98,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,99,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,101,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,강서구,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0
2019,관악구,3,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0
2019,관악구,4,0,4,0,6,7,0,0,3,4,0,0,1,0,1,0
2019,관악구,5,0,3,2,4,7,0,0,3,5,0,0,0,0,0,0
2019,관악구,6,0,2,0,1,12,0,0,8,5,0,0,1,0,0,0
2019,관악구,7,1,2,0,5,21,0,0,7,3,0,0,0,0,0,0
2019,관악구,8,0,1,0,2,21,0,0,12,4,0,0,0,0,0,0
2019,관악구,9,1,1,0,1,21,0,0,8,2,0,0,0,0,0,0
2019,관악구,10,3,3,0,3,13,0,0,11,3,0,0,0,0,0,0
2019,관악구,11,3,1,1,3,21,0,0,2,1,0,0,0,1,0,0
2019,관악구,12,0,2,1,3,26,0,0,6,0,0,0,1,0,0,0
2019,관악구,13,0,1,1,2,15,0,0,8,1,0,0,0,0,0,0
2019,관악구,14,1,3,0,2,17,0,0,8,0,0,0,1,0,0,0
2019,관악구,15,1,2,2,2,12,0,1,4,0,0,0,0,0,0,0
2019,관악구,16,2,3,1,4,22,0,0,8,0,0,0,0,0,1,0
2019,관악구,17,2,4,0,3,20,0,1,12,0,0,0,0,0,0,0
2019,관악구,18,1,3,2,1,31,0,0,9,1,0,0,1,0,0,0
2019,관악구,19,7,3,3,3,31,0,1,11,1,0,0,0,0,1,0
2019,관악구,20,4,4,2,5,36,2,1,6,0,0,0,0,0,0,0
2019,관악구,21,7,1,5,7,40,1,0,9,0,0,0,0,1,2,0
2019,관악구,22,8,3,1,9,33,0,1,12,0,0,0,0,0,0,0
2019,관악구,23,8,6,8,3,37,2,0,9,0,0,0,0,0,1,0
2019,관악구,24,20,6,8,6,32,3,2,7,1,0,0,1,0,1,0
2019,관악구,25,15,7,15,4,26,6,1,6,1,0,1,0,0,1,0
2019,관악구,26,11,13,13,7,42,5,0,10,0,0,0,0,0,0,0
2019,관악구,27,22,12,17,5,35,5,3,11,2,0,0,1,0,0,0
2019,관악구,28,31,9,14,15,30,8,2,3,1,0,0,0,0,2,0
2019,관악구,29,28,5,12,6,30,7,1,6,1,0,0,0,2,0,0
2019,관악구,30,24,9,13,7,29,3,3,6,1,0,0,0,0,0,0
2019,관악구,31,19,7,14,6,25,8,6,1,0,1,0,0,1,0,1
2019,관악구,32,22,6,15,10,24,4,5,4,0,0,0,0,0,0,0
2019,관악구,33,28,2,13,6,30,13,1,7,0,0,0,0,0,0,1
2019,관악구,34,35,5,18,10,25,10,2,5,1,0,0,0,0,0,0
2019,관악구,35,37,9,14,8,16,9,2,3,2,0,0,0,1,0,0
2019,관악구,36,45,11,31,8,23,11,4,1,1,0,0,0,3,0,0
2019,관악구,37,52,5,32,9,20,12,3,3,0,1,0,0,2,0,1
2019,관악구,38,56,3,20,11,29,10,11,3,0,0,0,0,2,0,0
2019,관악구,39,51,12,24,7,19,17,6,0,1,1,0,0,3,1,0
2019,관악구,40,66,14,42,13,20,15,4,0,2,0,0,1,1,0,0
2019,관악구,41,47,5,25,13,25,18,7,1,1,0,0,0,1,0,0
2019,관악구,42,62,9,39,7,22,19,12,0,1,0,0,0,0,0,1
2019,관악구,43,64,11,37,15,13,28,6,1,0,0,0,1,1,0,0
2019,관악구,44,65,11,41,16,22,24,7,1,1,1,0,2,0,0,0
2019,관악구,45,91,7,30,19,20,22,13,0,0,0,0,2,1,1,0
2019,관악구,46,98,15,22,24,17,30,12,0,3,3,1,0,1,0,0
2019,관악구,47,104,15,37,13,26,22,15,0,2,0,0,1,0,0,1
2019,관악구,48,117,11,31,17,23,31,14,0,7,0,1,3,1,0,0
2019,관악구,49,109,19,35,22,21,38,15,0,2,0,0,2,2,0,0
2019,관악구,50,102,22,33,16,19,22,22,0,2,2,0,2,1,1,0
2019,관악구,51,137,13,34,11,18,30,21,0,2,3,2,2,1,1,3
2019,관악구,52,165,17,25,23,10,33,20,0,4,1,1,3,1,0,0
2019,관악구,53,158,33,37,22,15,34,21,0,0,0,0,1,1,1,1
2019,관악구,54,156,24,33,21,21,24,22,0,0,0,1,5,3,2,0
2019,관악구,55,151,20,34,29,8,26,27,0,1,2,1,3,3,1,0
2019,관악구,56,164,25,36,34,10,27,24,0,5,2,1,1,1,1,0
2019,관악구,57,223,30,54,34,10,26,28,0,5,4,2,2,2,0,0
2019,관악구,58,241,32,39,47,10,19,26,0,2,0,2,2,6,1,1
2019,관악구,59,249,43,41,41,19,30,22,0,2,4,0,5,2,4,0
2019,관악구,60,218,35,40,38,12,23,20,0,6,5,3,5,2,1,0
2019,관악구,61,240,33,39,39,9,20,36,0,3,3,2,5,2,3,0
2019,관악구,62,243,43,45,42,6,15,31,0,3,4,3,7,0,1,1
2019,관악구,63,267,36,54,51,11,21,28,0,3,3,6,6,1,1,0
2019,관악구,64,288,55,55,68,6,27,27,0,3,2,3,4,3,0,0
2019,관악구,65,234,57,58,47,7,14,22,0,6,4,4,0,1,2,1
2019,관악구,66,207,55,46,40,6,10,24,0,1,2,5,4,0,2,1
2019,관악구,67,273,66,51,56,3,9,23,0,7,3,4,1,1,0,0
2019,관악구,68,239,49,34,38,6,11,17,0,2,0,5,3,1,0,0
2019,관악구,69,267,67,59,39,2,8,25,0,3,4,3,4,1,3,0
2019,관악구,70,246,72,59,57,5,9,23,0,7,5,5,4,0,1,1
2019,관악구,71,286,88,55,52,2,2,21,0,7,5,6,5,1,1,0
2019,관악구,72,269,66,64,61,3,3,31,0,2,12,7,2,0,1,0
2019,관악구,73,242,77,47,58,1,7,23,0,4,6,1,2,0,3,0
2019,관악구,74,231,84,52,63,0,8,28,0,2,3,4,1,0,2,0
2019,관악구,75,255,83,50,67,2,0,19,0,0,4,0,2,0,0,0
2019,관악구,76,252,91,60,60,3,5,16,0,3,4,0,1,0,3,0
2019,관악구,77,277,123,58,66,1,1,30,0,6,7,7,2,0,0,0
2019,관악구,78,239,106,64,68,1,1,17,0,4,5,5,0,1,1,0
2019,관악구,79,196,114,38,54,0,1,10,0,1,3,2,0,0,1,0
2019,관악구,80,184,116,49,51,2,0,13,0,2,7,2,0,0,0,0
2019,관악구,81,166,109,36,37,2,1,9,0,2,4,2,1,0,0,0
2019,관악구,82,140,86,36,24,2,0,11,0,2,5,2,0,0,1,0
2019,관악구,83,131,89,25,31,0,0,9,0,0,1,1,0,0,0,0
2019,관악구,84,96,77,23,32,0,0,10,0,0,2,2,0,0,1,0
2019,관악구,85,81,75,18,24,0,1,6,0,1,1,0,0,0,1,0
2019,관악구,86,69,59,17,23,0,0,6,0,0,1,0,0,0,0,0
2019,관악구,87,53,66,19,16,0,0,0,0,1,0,0,0,0,0,0
2019,관악구,88,30,50,13,10,1,0,4,0,0,2,0,0,0,1,0
2019,관악구,89,36,46,8,8,2,0,0,0,1,0,0,0,0,0,0
2019,관악구,90,30,36,4,3,0,0,2,0,0,3,0,0,0,0,0
2019,관악구,91,30,33,5,6,0,0,1,0,0,1,0,0,0,0,0
2019,관악구,92,16,17,3,4,0,0,0,0,0,1,0,0,0,0,0
2019,관악구,93,12,17,0,3,1,0,0,0,0,0,0,0,0,0,0
2019,관악구,94,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,95,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,96,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,97,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,98,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,99,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,관악구,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,98,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,96,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,95,3,7,2,2,0,0,0,0,0,1,0,0,0,0,0
2019,광진구,94,2,10,3,1,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,93,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,92,12,17,1,3,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,91,17,13,2,3,0,0,1,0,0,0,0,0,0,0,0
2019,광진구,90,19,26,8,5,0,0,0,0,0,1,0,0,0,0,0
2019,광진구,89,19,22,5,10,0,0,2,0,0,0,0,0,0,1,0
2019,광진구,88,30,30,11,9,0,0,1,0,0,1,0,0,0,0,0
2019,광진구,87,34,43,10,17,1,0,1,0,1,5,0,0,0,0,0
2019,광진구,86,44,58,8,6,0,0,4,0,1,3,0,0,0,0,0
2019,광진구,85,62,42,11,19,0,0,3,0,0,0,0,0,0,0,0
2019,광진구,84,68,60,19,23,0,0,6,0,0,1,0,0,0,0,0
2019,광진구,83,94,47,16,15,0,0,7,0,0,2,1,0,0,0,0
2019,광진구,82,83,63,15,40,1,2,5,0,2,6,3,0,0,1,0
2019,광진구,81,88,58,23,40,0,2,6,0,0,3,0,0,0,0,0
2019,광진구,80,133,64,24,29,0,0,8,0,5,0,4,0,0,0,0
2019,광진구,79,102,41,24,32,0,2,15,0,1,3,1,1,0,2,0
2019,광진구,78,123,48,19,40,0,0,10,0,2,4,1,0,0,0,0
2019,광진구,77,169,75,34,53,1,1,8,0,3,5,1,0,0,1,0
2019,광진구,76,135,60,36,36,0,1,9,0,1,5,3,1,0,2,0
2019,광진구,75,150,47,30,27,0,2,12,0,2,4,1,2,1,0,0
2019,광진구,74,136,45,30,27,2,7,11,0,1,1,1,0,0,1,0
2019,광진구,73,152,53,24,23,2,2,12,0,2,1,1,3,3,1,0
2019,광진구,72,168,45,33,36,0,3,12,0,4,3,1,3,2,1,0
2019,광진구,71,141,53,34,29,1,5,19,0,0,5,5,1,0,1,0
2019,광진구,70,155,40,30,34,1,5,15,0,1,4,1,0,2,1,0
2019,광진구,69,136,30,32,23,4,3,13,0,4,3,6,4,2,4,0
2019,광진구,68,105,22,24,29,3,5,8,0,2,2,0,4,0,1,0
2019,광진구,67,169,29,36,35,2,10,15,0,3,4,4,1,2,0,0
2019,광진구,66,134,31,28,29,3,6,15,0,3,5,1,2,0,1,0
2019,광진구,65,174,22,25,25,2,9,17,0,0,4,4,0,0,0,0
2019,광진구,64,172,24,30,36,7,10,17,0,3,4,2,4,2,0,0
2019,광진구,63,146,27,35,28,4,12,19,0,3,2,2,1,0,1,0
2019,광진구,62,182,32,34,27,7,13,19,0,4,0,5,2,0,0,0
2019,광진구,61,174,24,32,25,5,11,19,0,2,0,0,1,1,1,0
2019,광진구,60,156,27,24,36,7,13,11,0,2,3,1,6,0,0,1
2019,광진구,59,172,29,43,30,6,13,14,0,3,0,1,3,3,1,0
2019,광진구,58,160,30,25,27,11,20,19,0,1,6,0,8,3,1,2
2019,광진구,57,139,15,22,24,4,17,13,0,2,0,2,1,2,0,0
2019,광진구,56,126,13,28,17,5,6,9,0,1,1,2,5,0,0,0
2019,광진구,55,108,16,26,18,5,17,18,0,2,3,0,0,3,1,0
2019,광진구,54,94,16,24,13,9,15,8,0,0,0,1,1,5,1,0
2019,광진구,53,104,12,21,17,5,16,10,0,1,2,0,1,3,0,0
2019,광진구,52,113,8,25,21,9,17,18,0,2,0,2,1,1,0,0
2019,광진구,51,79,7,21,14,15,15,14,0,2,1,3,6,0,1,0
2019,광진구,50,98,5,25,22,6,22,12,0,3,1,0,1,0,0,0
2019,광진구,49,80,12,18,10,10,22,11,0,0,1,0,1,1,0,0
2019,광진구,48,73,4,14,8,13,18,10,0,3,0,1,2,1,0,0
2019,광진구,47,71,7,19,10,18,13,8,1,1,0,0,0,1,0,0
2019,광진구,46,62,12,11,6,15,14,6,0,2,1,1,1,1,0,0
2019,광진구,45,53,8,18,5,11,16,12,0,4,0,0,0,0,0,1
2019,광진구,44,43,3,14,4,7,13,6,0,0,0,0,0,1,1,0
2019,광진구,43,39,7,11,10,20,11,8,0,0,0,0,0,0,1,0
2019,광진구,42,50,2,17,11,14,19,6,0,0,0,0,0,0,1,0
2019,광진구,41,35,3,15,5,10,10,7,0,1,2,0,0,0,0,0
2019,광진구,40,34,5,15,3,19,13,10,2,0,0,0,0,1,0,0
2019,광진구,39,35,7,15,5,12,9,4,0,0,0,0,0,0,0,0
2019,광진구,38,39,7,18,7,20,13,0,1,0,0,0,0,1,0,0
2019,광진구,37,27,1,11,5,16,10,2,1,0,0,0,0,0,0,0
2019,광진구,36,23,3,11,1,13,3,6,0,1,0,0,0,1,1,0
2019,광진구,35,14,2,15,6,11,9,3,1,0,0,0,0,0,0,1
2019,광진구,34,24,2,3,6,18,5,6,0,1,1,0,0,2,0,0
2019,광진구,33,16,2,4,4,17,7,1,1,0,0,0,0,0,0,0
2019,광진구,32,25,4,7,2,13,8,6,2,0,0,0,0,0,1,0
2019,광진구,31,17,4,5,4,18,3,7,6,0,0,0,0,0,0,0
2019,광진구,30,15,2,13,0,16,1,3,2,0,0,0,0,1,0,1
2019,광진구,29,13,2,13,4,18,2,1,1,0,0,0,0,0,0,0
2019,광진구,28,10,4,8,3,22,5,0,3,0,0,0,0,0,1,1
2019,광진구,27,14,4,8,6,30,1,0,6,0,0,0,0,2,0,0
2019,광진구,26,20,4,7,4,24,2,1,8,2,0,0,0,0,0,0
2019,광진구,25,11,4,6,1,15,2,1,7,0,0,0,0,0,0,0
2019,광진구,24,11,1,6,4,24,3,2,4,0,0,0,0,0,1,0
2019,광진구,23,7,2,0,7,21,2,2,6,0,0,0,0,0,0,0
2019,광진구,22,4,3,2,5,27,3,0,12,2,0,0,0,0,2,0
2019,광진구,21,11,1,2,5,28,1,3,12,1,0,0,1,1,0,0
2019,광진구,20,5,2,3,0,26,1,0,8,0,0,0,0,0,0,0
2019,광진구,19,1,2,3,4,18,0,0,8,0,0,0,0,0,0,0
2019,광진구,18,4,1,2,1,17,0,0,3,0,0,0,0,0,0,0
2019,광진구,17,1,2,1,3,9,0,0,5,0,0,0,0,0,1,0
2019,광진구,16,3,2,1,3,11,0,0,6,1,0,1,0,0,0,0
2019,광진구,15,0,1,0,2,11,0,0,1,0,1,0,0,0,1,0
2019,광진구,14,2,1,0,3,10,0,0,3,0,0,0,0,0,0,0
2019,광진구,13,3,1,3,1,9,0,0,3,0,0,0,0,0,1,0
2019,광진구,12,0,1,0,0,15,0,0,1,0,0,0,0,0,0,0
2019,광진구,11,0,0,0,4,13,0,1,5,0,0,0,0,0,0,0
2019,광진구,10,2,0,0,1,12,0,0,9,0,0,0,0,0,0,0
2019,광진구,9,3,1,0,0,7,0,0,7,0,0,0,0,0,0,0
2019,광진구,8,1,1,0,2,8,0,0,12,0,0,0,0,0,0,1
2019,광진구,7,1,1,0,0,12,0,0,10,3,0,0,0,0,0,0
2019,광진구,6,0,2,0,4,8,0,0,4,2,0,0,0,0,0,0
2019,광진구,5,0,0,1,3,1,0,0,5,0,0,0,0,0,0,0
2019,광진구,4,2,3,1,4,3,0,0,1,1,0,0,0,0,0,0
2019,광진구,3,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,광진구,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1
2019,구로구,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0
2019,구로구,3,1,2,0,4,3,0,0,2,1,0,0,0,0,1,0
2019,구로구,4,0,1,0,7,4,0,0,4,4,0,0,0,0,0,0
2019,구로구,5,5,0,0,10,2,0,0,6,3,0,0,0,0,1,0
2019,구로구,6,2,2,0,6,11,0,0,9,5,0,0,1,0,0,0
2019,구로구,7,1,1,0,5,19,0,0,12,2,0,0,0,0,1,0
2019,구로구,8,0,3,1,11,21,0,0,18,3,0,0,0,1,0,0
2019,구로구,9,2,2,0,5,17,0,0,12,2,0,0,0,0,0,0
2019,구로구,10,0,2,0,9,12,0,0,10,1,0,0,0,0,0,0
2019,구로구,11,2,2,0,2,22,0,0,12,0,0,0,0,0,0,0
2019,구로구,12,1,1,0,4,23,0,0,9,0,0,0,0,0,0,0
2019,구로구,13,1,1,0,3,22,0,0,2,0,0,0,0,0,0,0
2019,구로구,14,1,3,2,2,14,0,0,6,0,0,0,0,0,1,0
2019,구로구,15,1,1,1,4,24,0,0,10,0,0,0,1,1,0,0
2019,구로구,16,2,2,1,3,23,0,0,4,0,1,0,0,0,1,0
2019,구로구,17,0,3,3,2,24,0,0,11,0,0,1,0,1,0,0
2019,구로구,18,2,3,5,6,28,0,1,11,1,1,0,1,0,1,0
2019,구로구,19,7,6,2,6,20,0,0,10,0,0,0,1,0,0,0
2019,구로구,20,9,1,4,7,38,0,0,14,1,0,0,0,1,0,0
2019,구로구,21,2,2,4,7,27,0,1,16,0,0,0,0,0,0,0
2019,구로구,22,5,5,5,4,27,1,0,7,1,0,0,0,0,0,0
2019,구로구,23,12,0,3,6,27,1,1,9,1,0,0,0,0,0,0
2019,구로구,24,9,7,7,4,29,4,1,7,0,0,0,0,0,0,0
2019,구로구,25,8,4,10,6,42,2,2,6,0,0,0,0,0,1,0
2019,구로구,26,9,5,12,7,32,3,2,7,0,0,0,1,0,0,0
2019,구로구,27,16,1,11,9,34,6,1,6,1,0,0,0,0,0,0
2019,구로구,28,15,6,5,3,32,4,2,5,1,1,0,1,0,1,0
2019,구로구,29,10,4,5,2,39,5,1,8,1,0,0,0,1,2,0
2019,구로구,30,15,2,14,5,21,7,2,6,1,0,0,1,1,0,0
2019,구로구,31,15,4,9,4,38,5,2,8,0,1,0,0,0,1,0
2019,구로구,32,25,4,10,4,31,6,2,9,0,0,0,0,1,1,0
2019,구로구,33,30,5,14,7,25,4,6,2,0,0,1,0,0,1,0
2019,구로구,34,24,1,12,3,28,6,4,4,0,0,0,0,2,1,0
2019,구로구,35,28,6,11,7,19,6,3,4,2,0,0,0,3,0,0
2019,구로구,36,39,7,15,8,20,8,5,0,1,0,0,0,1,0,0
2019,구로구,37,43,7,19,7,24,13,7,1,1,1,0,0,1,0,0
2019,구로구,38,37,8,14,12,18,15,1,2,1,0,1,0,4,0,3
2019,구로구,39,57,8,19,7,26,15,7,2,1,0,0,1,1,0,0
2019,구로구,40,58,9,20,6,27,17,5,0,1,0,0,0,1,0,0
2019,구로구,41,50,10,15,9,17,15,8,1,0,0,3,0,2,0,1
2019,구로구,42,48,5,21,11,12,19,12,1,2,1,0,0,1,0,1
2019,구로구,43,59,13,20,14,13,15,9,0,3,0,0,0,1,0,0
2019,구로구,44,66,14,15,6,16,10,4,2,2,1,1,1,1,0,0
2019,구로구,45,78,12,23,11,17,19,10,0,1,0,0,0,2,0,1
2019,구로구,46,73,11,34,13,18,21,12,0,1,0,0,1,1,1,3
2019,구로구,47,80,10,32,13,15,24,7,0,3,0,1,2,1,0,2
2019,구로구,48,96,18,30,16,15,21,12,0,1,0,0,2,0,1,0
2019,구로구,49,97,20,32,18,12,19,7,0,2,0,0,0,1,0,1
2019,구로구,50,107,19,29,12,13,22,13,0,2,0,0,4,1,0,0
2019,구로구,51,125,16,26,14,10,21,8,0,1,0,0,0,2,1,0
2019,구로구,52,134,16,27,12,12,15,11,0,4,2,0,2,0,1,0
2019,구로구,53,139,22,22,17,14,23,9,0,4,0,1,0,0,0,1
2019,구로구,54,151,16,25,28,8,30,15,0,0,1,3,2,0,0,1
2019,구로구,55,162,21,28,23,6,27,16,0,1,0,2,4,2,0,2
2019,구로구,56,144,33,31,19,8,17,14,0,1,2,2,5,2,0,1
2019,구로구,57,226,22,31,29,9,20,30,0,5,2,1,2,0,1,0
2019,구로구,58,255,31,42,32,12,17,27,0,4,3,1,5,3,2,0
2019,구로구,59,268,45,53,33,8,24,27,0,3,2,4,2,2,2,0
2019,구로구,60,259,38,40,50,6,14,23,0,1,6,2,6,2,1,0
2019,구로구,61,241,46,42,30,7,12,20,0,3,4,3,0,0,0,2
2019,구로구,62,233,56,37,41,13,15,18,0,4,4,3,4,1,1,1
2019,구로구,63,252,47,36,34,8,13,26,0,3,1,6,4,2,1,1
2019,구로구,64,245,50,56,37,6,12,25,0,6,6,7,5,1,3,0
2019,구로구,65,245,46,43,41,8,9,17,0,5,1,2,6,0,2,1
2019,구로구,66,219,59,39,45,6,11,17,0,2,1,3,4,0,0,0
2019,구로구,67,258,65,38,46,1,7,30,0,7,8,4,5,2,1,0
2019,구로구,68,200,46,37,37,1,2,18,0,1,7,0,2,0,0,0
2019,구로구,69,217,58,51,49,3,4,17,0,3,6,2,5,0,1,1
2019,구로구,70,240,82,55,51,3,5,22,0,6,5,4,2,0,2,1
2019,구로구,71,254,77,62,56,1,2,22,0,2,3,3,6,1,2,0
2019,구로구,72,269,61,63,63,1,4,19,0,8,6,4,2,0,7,0
2019,구로구,73,200,70,41,45,0,5,13,0,3,7,4,0,0,3,0
2019,구로구,74,179,63,52,46,2,4,13,0,1,6,2,2,0,0,1
2019,구로구,75,225,97,35,45,3,1,11,0,3,3,2,1,0,1,0
2019,구로구,76,197,95,42,49,4,3,14,0,1,1,2,1,0,2,0
2019,구로구,77,251,114,45,59,0,2,21,0,2,4,3,0,0,0,1
2019,구로구,78,192,86,35,45,0,3,7,0,3,5,7,0,0,0,0
2019,구로구,79,150,99,39,52,0,0,9,0,1,6,2,0,0,2,0
2019,구로구,80,158,93,31,54,2,0,11,0,3,2,3,0,0,0,0
2019,구로구,81,149,107,37,39,0,0,9,0,2,8,1,0,0,2,0
2019,구로구,82,112,85,35,30,1,0,8,0,1,1,1,0,0,0,0
2019,구로구,83,116,90,26,31,0,0,7,0,0,2,1,0,0,1,0
2019,구로구,84,96,74,28,32,1,0,9,0,1,3,0,0,0,0,0
2019,구로구,85,79,63,27,20,0,0,3,0,0,1,2,0,0,0,0
2019,구로구,86,68,55,19,17,0,0,5,0,1,3,0,0,0,0,0
2019,구로구,87,51,60,9,12,0,0,2,0,0,2,0,0,0,0,0
2019,구로구,88,31,49,7,14,0,0,2,0,0,1,0,0,0,0,0
2019,구로구,89,18,33,8,9,0,0,1,0,0,1,0,0,0,0,0
